hash,texto
ef169a624bfa988add8fbca3b5369b58,4.6
10397cb6026f5a959ea55942b8c5fd4e,5.0
298788bcc3c1c531024aef4f9e550b62,4.0
ac6f6bcd5b57fa39d687c956d546425b,4.6
b735b5de86bd7f722b7fe5aba0d2983f,3.6
a4bbc5270dfd52b5ca4c2f35b34cc856,3.9
b9a6177d9f7199f3934d1c3bc060c87b,4.2
4bf66823f61891c7d5b8ffe0109e2e0c,18
7a89a1a0c324c0381266751e58cb546b,3.8
629cd4398d6d212029ab0becd6b338e3,4.0
e58deb3c1281a61e88f60f8660792aaa,3.8
491adcdef024961ef6dfa05179b9e65e,4.3
cbdfc8f4b3b836590e981cb227ea86b8,4.5
a488874510b01e50d5267924fb044309,4.5
1bce16db991e6c248512efbe57f561c3,3.9
8db7d698c3a464ca4662e664141b0e58,4.8
b27f66f6b302cea455755ea33a22ab1b,3.7
a263c428258d3105204a9d537afac7f0,3.5
97f6b8e3c941dae9f789239702dcf1a4,4.9
b8940741b5af3ef89a81e8e073356988,3.9
ead0cf8fcbb6de6157009c7991b87eb3,4.0
18272845e6f400e17b9250ef3eeebe75,4.2
c3390cd42511cdaf0681a6b1665004e4,4.4
9245ee8d0d39b3eed5784d92fef68249,4.1
14e8b18f0bd8de99747169d5507f13db,3.7
fc3fea1a13e3090408f05ee7579d7c1e,4.3
23141bb0aa5233a4e45f9eb61eb4ec74,3.8
56d2865dc0ad0411a21aeb85383deaea,
4da7323e6a7567d94ab3942d27279b39,4.4
c69045f9b1ff9329e4023e84af5926a8,3.9
407f46e84e96d8812b42efddebbf2faf,4.3
55cd630ccdf99b87fb02fb3862a933c1,5.0
9832a023a16e0e622a6524f4298e2e86,4.9
1e8771e26be240603b2413ddf9e0da43,3.6
91e0f169c63e3f5370e99a3a0920dd61,4.0
bae4800cbdff50ded44961065acd111d,4.3
e05bd13ca0052e6a6e1041ee36746fb4,3.9
793f86d34690679b9736f42d3f799a95,3.4
774bb5db559bb040b1371f91419734d6,4.3
24217b1d91abf99a843e38f72feca6e9,4.5
4073f2c76b7319b7d5668b71790c8541,
91743d3f618c40aa7cc6fb71ed90ff52,4.0
8b69b9fd11276cb0d1a8e905a7d41a18,4.1
2f828df76e22009662e6ccdfeaabeec2,.
e8bed094a14c2734917568f986cef5d7,3.6
f76391e1a239ff6b881cc81cd836283d,3.2
57c292b607d9b228ac27d78ef120697e,4.5
2954ed740b7fdd174d1ad817fab496fe,3.0
355133646baf43184f2469ca02e6a380,4.3
3a33ee1c724473c5297d636c956ba5d2,45
50c72b8cda92b445fc107fd906121caf,2.1
cf7dda362171988a4e555d4f41ffe1ef,
f973b5c502cecf6946c65e644b720220,4.2
34c7f5b59015dce17b3f60def54dbec0,4.9
a9554f86095f61d9c167b8591b3b30a9,47
25088deeffe9a5bcadbf35c3b946bc8a,4.5
5a76c4679e99c45d6e3d24322501069d,47
be8e1f0e82721913c9c917f1a4a47239,3.9
17224958d2cfa6034984b02c16364500,4.9
a2d46a3de524c969b2efe6ee1e46129c,
acac8ea470fee2b6bc2109ffbe9521e9,4.4
778b8c51556310582e7e2edf6477c96a,2.9
8179b8c0dd6969341f5fed8627bfffaf,3.6
5b1db3018715036d5362dc7084dde291,".
."
3fa43dc1c2a1064ac9fb554adccb5007,3.4
0db2b12c84b393e8c26312e6a37fa2c8,
e9bcc04952b6ef810f4f7260f5e2a2ce,4.0
979cb451b22c8e47cf3f38c783974ad7,3.6
e592165cdef05b2a5e1ea39c0d8f500e,3.0
f7153531540ecb0b29d34c87779cfee7,4.6
946e54c710358808aa6868e6ecff465f,7
d865667ba4e5ce053dbee7755973adb5,
b379209bef2271df949ad863939fb7f6,4.9
0fd44fbd0405a9d03b1f393b826872a9,3.7
4f08943e1733484a2adc925e82e64ed5,3.4
df8c8a996ae72c63a179faaea2058c6b,4.1
91b177ad4dedba73f378b948062c2baa,5
f8a7ac7388a4ab8a04bd8a0b9f03ce55,3.3 1
1e182a06f9f98be36026ad07c9e7a148,4.1
ebad91548213cd7d75a0d631b4a0a1c8,4.3
a9c35a3c2053ba0fb1c8c680d0e28205,46
72b4d582b9e45b5fbddf8f7c23d56328,4.9
d5b1009615e484d85e6617ee51813cd0,4.2
dae22af49d523c8d8fb7285121ce2466,2.8
a2df2bf7f3d3a946361522aa16502b98,3.4
edcfb6cf1d4fb40aa8d30411580cf756,3.8
35e208ea886e994fc6fa61f0c945d76b,3.8
8f97e8e4e76497bcf1da9b8f73827e81,1
35094678df4928a9024bc0e4691a2ee3,3.0
199763ac3d57576e9610258b85bf6471,4.3
a3c0ccf58ad64ddb1734c71979ddfc80,2.7
35ebdf10e68278fc79809408fd08eb4e,4.3
62cb3278ae564fd9fd15dddafeaea389,4.3
4b9fefbd1c7a40f7f8db17436d694a3d,3.7
cafe15b026ef8ba53cf30b9424704345,".
."
b100795864c8ad4e52850aa77ed742ec,3.7
d31496a26791a7e2b697c4916654b3cc,1.6
b6f39aea059d2bab00e763e6c4aaf569,4.4
0b780a96d5c22d4651cf3ababebb435b,4.2
16edb728d15917749ab09aa852b8e928,
2066638f4b00ea8e20870f6e6b6ee828,3.9
ce09d7f3a3b20922d0c870cc873f5773,4.4
8486337899634e544592bcf9c9583441,3.9
9d58b7d61f5b665858ba2517e28759e1,4.8
90de15c6bf9dd0ffef819e46390e9552,4.2
309a3e8a42676f1e6d18159e8473f1e4,3.7
9d7c273b2ea0b95c3fb6790cc1ebb542,3.8
c9b5b680edb62279735fc1c0c8e2a0be,4.6
24d0abc6543ece75835e7466cd6c551d,
9137feaf63fb5344dc3bae4d993927ba,4.1
82b5341637fe58155be01c5c324875ab,3.8
4c2827037206f82694faf1a3aad68da0,4.1
f5b2193274fbd32c379244e0cf3dae0e,3
99678f7e0588179d05d930f1ae0ccff6,4.6
095a49464802e1ab3b3ddf6ef1c4926d,2.9
03b491b4b304d63bd509a81483360e1a,
5368fe1411e56791dfe6c6ac4bb5f577,
b382f9220673124f7199a435ae80028d,4.2
b93ec5d2efaaf4c36b77a5f8a1d4ccb7,4.5
50e53194a80283d21e020d58d297ae92,4.5
bb31a4acf07ef2b8d7f7077fd075bc41,1.0
18b0b76d767aee3669371dff99add2e7,4.3
0293f96a6b0bdc26bbda02a8127d0487,4
0a3833cf4bb11372cd5c3c500eb9ffdf,4.3
878fdfaf76cc19634b81aa67ecbcc62c,5.0
ee738e5fa32ab5fe1a3cf202c172d39c,4.4
b67d9bc34de3b5f3697a63cac31fc3e4,3.1
07ffc3bed41ef92474e2528e6cd7e06d,3.7
345ee165be1389d9be3cf4e8880147ec,4.4
7edc678cc123c605369808f9d26fea69,3.6
08d4369be8c8f3309faaac1a72ee49ee,3.9
9fe1c8c34a0fee1c861efe0b8dd44e0b,4.3
2b46344435297e82572bba2779f23b43,
2ae407ab916350af02b578e4005ce98c,4.2
4a8e1e0edf6e3a9e752f98f8cbcdb038,2.0
9694eef3632899c1e31c3d8e3423d845,3.6
44744991a860ef52888fbe1d4f252046,4.2
09409a059eed339b5fb27f8ae2dd1006,3.7
57323b8166ba7ba0001d2fec1be71337,4.9
afeeff649dd3e2f372f6e46a5194c672,2
d31441c7f1792aedcf23f0fce49b0aab,3.2
d87d47a84bd1ec371c7f38d3285a369f,2.5
dce1618cf9343a7b3392b9bff8911c7e,3.0
053109969f72abd14e4fd9955f628c59,4.0
41dcf7165290cf1a93b4fca8da9f6106,4.5
8ddded95298ae2efd9b9d81755d2c08f,
5b58275ee8ed580ea81a0158aa6fa03b,2.0
b36e4a2b68bd85786e9a26d01c8b44a1,4.3
3954df8f4e26ea9d68faef87260d8c48,3.9
dfb7f0b973d42bd83353ef8808ea779f,3.5
17cea9f8ae62195e0c17db386df16d8e,4.9
4171821e00f3666a1d0b42a4ae02deb1,4.1
492bf1c129d4af131ac8c445c2d65b41,7
3d130fd472d4ba0d82c596bdc6f48f6f,4.2
14afde4ba8271c18253ab4b291fbecb2,4.5
f426337b4156533a79b4beb1d2ce63bb,3.0
897c28272ee5941f43094f5648fda1db,3.8
14bec3d4528e77379cf592ca9f2fd43a,4.3
ee510fe186b91d78b8c3122cde22e606,4.2
c36c8db3781150f6e29c5c396647e489,
a7424a92fbe81d2107a179c772baf4f2,3.3
4b401e26833c7a0257455313368c3286,
77bb2201001c8f72ac13c8b94b42dfb7,2.9
9fa71c30f1daab8225b843849613f823,4.2
2bccfb365704b0df7c06b6be7784683d,4.3
7ecbead73f4d5ff2f91ebc1775ff7233,4.1
b27e68faaef2d2141617cd14869f26e6,4.2
3859a5336a0977617afa6d9e2c89d4d8,4.2
507c0f971db882e3cf2266438ee4c7cf,4.2
ed9ffbcb843c00d356b15c7629b280c1,".
."
60dac766223bb488fd6b4f304552764f,7
ecc9bff98a0febf4e4b66094faf8c341,4.5
c895f459243c51c857cc4ca6a3215e2e,4.1
f8ac41786f7e3a06b454060639e6926e,4.9
62067b97e0f814a941d02b397ac4e7a0,7
1e7030745cb7b60b9d0c7e802e28c91c,4.1
c3ae22e68aeba18b4f3a5111ffc35b29,
9594f2aed57e161b59a9daeb02e317fd,4.
f17c0042492c226018d14692e393de29,4.9
0af4732266fa47f7cb2e05182b9c9e4b,3.8
69529849e8a6cb377cd3d3e85239f296,5.0
3662c86dc35ad0f64f271ffb80482a01,
cf011aaff8636e44f1baa8e5a3516077,3.8
e955e6ce9cc744fa00fcdcc6d184fe98,2
95b49e75d1241d01a52cb08a6f51de06,4.5
df9d79080334fd0fbf05d977f429a8b9,4.7
cee699ee2b7ebfc1738536236b26d6c4,3.4
fdba0e5647ea660dc9dc666bdd3170b2,3.9
9bd3bd75a3f280c51642f9a4830fbb8c,3.1
7c3079685e9b6a8bc12bab791e59390f,3.1
cabbccbc9a6431f2a42e7e5d113a1704,4.0
7102f85b74ed0dc3910c4270284e562d,4.9
5f876eb44db92ddfeace4ddd6a3d6aa4,3.9
eb864b59238ab0e9997c5b74a7aeb500,5.0
5896ac5e2779999649e676efc22b8a9a,3.8
abfbe01d91c495b5b7bf830541716b61,4.9
fa1ee01b0b053dbf9a60365e2dfff9d6,3.8
0559b8d4604de0b89c95ec53e6ab36d5,3.2
70e2d43b1e058990066df5dbcecbeae3,4.6
774e8b016af61353141060b83a44e48a,4.2
c7177d2a109581b72a03046a27b0fa86,4.2
70b56fbe4638e95b6b2a501016f1c8ed,3.0
306425f1588b2b2d120dbabd17adf9bb,4.6
d2f44504419675111b0e636a5523d769,4.6
2bd7448b54699e7bb67bd424ae344dc9,4.9
b66656339bfceb96bc931d28375b7a7d,4.2
208d519b921cb677e946d533faa821b6,3.9
50bed0f9b76b94130565d1bdd5ef98fa,4.5
372ccbc53b07dcb99375be47dde63e55,4.2
6ee05c96323659f77a12ab4705486712,3.8
a95a76f95590544ba9cad586926da703,
8cceca76f281a7b196fa1e82208c9114,2.0
284d4f3b3a9ae3c0693663d5f9bea6e9,4.8
1127bee799caef57d076b0ca3bf72151,3.2
50946e1e7478246d2dc10b828f66c951,
034fbfd01d830914858aaaba71af1121,4.3
74312e3331e2a76b982b93aac5c8ea44,4.2
5afa346230df18e1774034ed718393a1,
f0355fd1b56cc1542567f5a7775c156e,4.4
fd350c843b26ee36c432a931950489a8,3.8
d5582244ab56badbc39ab5b3e5862de0,3.2
cad695f6777c2220afe0b034875fa447,3.6
aaffdd91ef099afcd321573f3615b1c3,2.7
34494a4f62b25b922d4f25eb7f7364a3,4.6
5ad0851d7cff66b1727de97d539c5532,4.
799d9f11b2848b814419f02b75b8e976,3.5
06e36edb2b15f30b8754209abf90a7a5,4.1
a9a1ee9963ff437602d56774971e4ae2,4.6
3fb04d98458265df39f58852b969524c,3.4
821f70429d44c79c4b80ab335dc1892d,4.7
27bd1415e174bc3a339a18da2be3dd64,
28332d6c101dbf71f13c748dea6f6104,
502bd092fae6ebbbb459881d2a42312a,1.5
56ecd4ecca6556d341c73bfa1b8e60b4,4.5
074228b0f90d2f44e237f922b3dbea24,3.5
05d107064bb9bd153888ecc5c320efb9,4.5
b93c10311446fda098190cc1296070fa,4.3
623eaccaa9d3d32b30dfb22cc6f7d077,4.9
e6799ef98a73f5b4d101c808778d73ce,
1d5c7d796952d0d23bdef4e68b267b66,2.7
3007a97afe12ebee4170ca21c827e4e2,4.4
5dcdea6e49acf0dc357c2314f18d5262,3.4
10152acefb7f9278d926f301439a2f22,4.5
482e2de5d657be8df0beccaceaab80b3,2.3
245ee3e2fa39294c98b94623761cca8c,4.4
b6c95fdc9bee6d5b8bf9f432696fec63,4.3
0e76e146843539a92b01521cbea5280a,4.9
fc6ffc5a13010e96ffa6063f352cbba5,4.5
d450176112d4a92cf1bfd9cc4bf89178,4.0
882409d9e721cbe1285a2e8a23e89abd,3.5
2a4516902d2c3a28d2e65bd4ce6bffe6,4.2
a187dbd65f15937b8730377cce2c749e,3.9
38ad50b083c2c3bd2d645d807339b26b,4.1
a00c7ec156ea6ab6e0d6df7782f48e3a,4.1
bd48ccc6da4c72ef5bee5a52ed2266cd,
aeaf96f9589705e0ea083f897e3ea548,3.6
620f3188c489b983d94f570cde126d1e,
38322d52d93fd6dbd2874de0ac8be61f,4.1
2daa8f710036272084e9ac8fb41a1c66,3.4
42262478ae560b8d70b2ba7baf8c61dd,4.3
9ddc3a42b23a869b646e871f6cf1f41f,4.
c6fe67cba893a7cec3b2d53162931f0a,3.2
beb8f51861b861d80df2e87650731b55,4.6
2285811c21379ab572a8365753799c50,3.0
7588b5564ef22160d07112106805909d,3.1
3f2fb0fb80092f0a9c06621016ed469b,3.9
3485014812adacb66ec941c8e6e263d6,4.3
eea67cd14f76a1e07545538892fdc407,4.6
3713835132dfe9ddeb9ab7ffdcd9ff75,3.0
9bd42a3252b0e53589a9d26626398a0c,3.6
e866b8a4201d209fd23d877a7d5678c5,3.5
a5f8ee9c081db8e0f26044f4e3431257,
6bf59cfd3707c3a48e9a96948474a70a,3.2
1cedcb86ab785be40bacc9541498e395,2.8
b89b6ae2c2ba98c47197c4829755bd41,3.2
7c23423638f4448416fa29802e15c363,"7
."
4ff4e21cacbadb56293b8c2feca5b463,3.3
f2ba55dd537579cec01f36eb0d5e4e87,3.6
e4269d65ce10f68695cf7b55c640016d,4.1
aefb12bf45acd6bbdcb2c062206e821d,5.0
5fff0c54ee629f8cfe29a1d098cc2ba0,2.8
bac1d8853ebbcb9410a78f0dab3a7c73,
5b2c3256f9418264a78621e80aacfe1e,4.4
f5152952ad49ee913165f86dbce24ac8,3.9
53a61752eecfc6169efbb2a244020d75,4.3
e1c31061d6846a119bac673a24d35f5b,3.7
ad55fba7fb7407c73694278f271129e9,3.3
c865de303b3a5d6193f863165241773c,2.3
bf8d6a097551e56e02d8392be3e0244a,
27252ee9eb60da18ab06a110c9af9012,4.2
dc4982ea893e38e22e3676621dbd3e87,4
0e241f7b537d1078692bd1df030f32d0,4.3
9562405345a224cd9e0f72aaea03f4a5,3.9
d4cab393cc06cffd16f5358531289fc9,1.7
bcddbe1bb7f9247102a85c7568b3da93,3.2
1b10a437ba7eb2686255a776c85c3e12,3.6
978f8a50c8a38dd427138787e167a1d0,4.0
2df1fb0d5a21583aad1f34c9fd1c63ca,3.6
6df1915df0f019e5fe75be790816d124,4.8
74c5eb18c0c99bc89c0fc8719ab0c11c,3.9
35a3b5790b27963becae932700b236b8,3.0
30cecd1100f3a7c4dc247f8e506dd58b,4.6
4c6042f9249e70c304d7114a36fe3d10,4.5
696a0a87ed627a0f65224756d8b2344b,3.8
36420536cf8f31441318cae20bbbc4af,3.6
07cf3d493123477c44ecbdace75b687f,4.5
3bb384932a8fb2551ebda76681148731,4.
ecd0570f4de9de192a91f7807d58a8da,4.3
1396fa27bd0fc24dcb98f45f1970b42a,3.5
461b8dc5c125e2f225d4a8400e2a4c74,4.6
ae86cefeb686993d8733682574982c53,4.2
a2d9252f1c7f2f2b5b2ca8c646510a00,4.0
b29153fea5ef4172b446b98b1910efe0,4.1
eb2e27c6e5183dfa7d180ccdb6303d84,
7a22e02db43d470656cbce667b171ca4,4.5
dd321b92974e1faabfa2f45ae04e7d14,3.2
ecee6e339291841add54dcadba69fa28,4.9
fca1832504086c6ba61132a5ea3727bf,3.8
ca12735302824afd2b0ede5f3d3bb7ac,4.2
202fdfc898b4e43c2b6873b2c7ed709b,3.8
5753533ab18416836c3f2fa79e087d8a,4.5
ad4353a8baf8d89f4ba9a05114cc8089,4.3
d525d64a4b94b261814e6e1409d0f5d5,3.8
4b77a1f425b626229c0f1dd247963ebe,3.8
4a880c204d6655de0d5f913d26b536e5,
ca3f534110f0aa670baadaf8cb9e12af,4.4
68721b3e4e4e95bcb0852457d23e5376,3.1
a57a5396c5a0b2ae803484e5354d73f2,4.2
33a4869a7ac0b8b4a9330ae849619b7b,3.6
e8d54a93d52a406e7a9964709eb094de,4.5
effc6175a2a30a7d3925e914781bba5f,3.5
11a7e955cbf7310008d5e82da2a03ca7,3.0
f49fdada819572d4e36e8c62686a961f,4.5
1ae530bd1b020ffb355b8b8cc89608fb,4.4
67cf38d31bd0b5eec36103c11f1f36c5,4.6
8c40403cb7607861613ea32ebc7a9267,9
69fd7257a7698a8db5cf42fb96fadd42,4.4
07f97ca6fdf32d42ae0fe097b46d18dd,4.9
27d5a8aed47b3c4a39e4139eed4530f5,4.6
c5c8c83c6fd589f8e0a4efb5d6ab6608,3.3
1a8d8484bf2b690ab2c43b9dca7b3717,4.9
18006071f809b7bb5eb32b0f12cb9f23,4.2
3a43484a23818ca5718abd43c174e1a0,4.3
b473c26a1328e31fcf2c9693cf2ae34e,
dd13d7484f91dc3a6de3f61d1ddc7e43,
49945551f864d18e82d1a02c80f2dba4,4.7
5656870fc5d6c91b75098d6bc058c2c4,3.7
7622d89377a7d964a105148e9976ad9c,3.0
d4c2c115fd3a242426e7df8e191d72af,4.1
8052bd1773acf0ad53204899c49cee49,4.1
d8b1177d131f0c6b6cc3f45ae0b9bf9f,4.3
073f242eb4ae426c1f73ee31c76bc6ba,2
8f578a1876ab1b00a4e2d6d6663dd7c6,4.3
0c87583993e96a49fa1645637a0cd945,3.7
d1581cbe57dcb1300c2679edd1c92cf8,4.4
6287f6f57b8ae152c12f9ffe9f6ebcd3,2
3492a6711a20a8d6fbeae369ab8e5a63,1.3
cc1e0cbcf134388cb0588fe30705b29c,3.1
269ca6989442990edab36da00a1e6368,15
6ed7233b29fe801dc3f174672d3366a9,49
58d35d808325af81484050ef17ed248e,4.9
ece0f47ef5e756b0d9ef73ceba20d899,4.3
bf79cffe3b3daad12f88e5c9e4e65368,3.6
bbe2bf0e7589f64d212e181b7cb08080,4.3
60c9fe2c73c3debf4c19872b6074cc66,4.1
e81957b330f31ea7332974fc72043ae5,4.5
4cce05d38ff421ba9f93726046cc397a,
4edfc9a90a0fd5b4cc877400bf56449c,3.2
91b670776d283235c7e5e3ef6386c407,4.9
bce7be641b6a603e8cc599d45a654706,3.4
39e6057452ab258416d96fbae3423698,3.7
fb106bc7ed40ff538d94e717ce54a33a,4.5
28961b290fb1a5ebfb8602a3c0f8f26d,4.8
aa037f8c06bde2abe9785ee586edaed5,
184f7e45f5cb54c06f5ddaa13ec2b9ec,3.8
f16d09105f9130a7b98ba0c1fe41b58d,4.3
739ebd90b04e3a28160e3bb02369a8f6,
4196bd21afc5dab9d04933c00c4c4a5a,4.4
2c94404724ff03de648192854f37ab6e,4.4
afb6510b521d9160849b117185454c3a,4.8
bd19c58e462cbb01d572970462f81bd3,4.4
32b2bb1b245f6eed6899e898389f27b1,4.4
3672059d7ec8ddb093ba4b39e2be3dff,3.6
7a64902da0d8768b954e7e069aa2198e,3.6
4d15c9c81c5bb616a16b473b4f607a19,3.0
3d5b47946eb9daeb4aa2bd916893580e,3.8
bab6c8bae22b1bba4d04211c4e137ba9,4.4
59f7ab0e1b72c7d9d0db3779b388e399,3.5
694a7c9e869f8d9ff5e5060877d17cc5,4.3
3878d1510751107d086c4bc14ff032da,4.5
341a18f898ca75b704ed0d651408f723,4.4
f43c88a6137b0e5e54a1fb8aab9eb621,3.9
8c4e66005e2ee07d293a4f42fce04500,4.3
5444ea2da7fe37967b871f828ef4afe0,4.2
52ea31fd96896543d7a46e931a3afdea,3.2
86f7ec2060d5a57555f6ddd5857b65ea,3.9
ab3be9af3559faecb39bf6d1d0661518,2.7
bfd9ce785c5948685fbbc350989de19c,3.4
d76e86d71d55097fae09ee95f6974e82,2.9
416a0420ff222ec899edad6acb662225,2.8
8e6946112a3a98d822ea178d4840b0e2,3.5
ab33dc37c2d97688b65cf2b32cffe34a,5.0
80b0fa8ce068facb371cb6518aaedbac,3.8
49fe36c373de23dc09bc0acd5eb653fb,3.0
fe53e5c87290c06de23d7c22a18e2b4f,3.2
1bd6b346b7eb8b8fe4245b5f7634f858,
3803e494d2558932ce811abeed4e6329,3.2
85076acc5b069ee9fc77dd0e7653d8ab,
682f7403505eabc0e92044f187bc7bcb,4.0
4ef988857f151a943c2278aa2877a861,4.3
90b29a439c484bb18e049e6a40833724,4.9
d558f82af4fa836bcc6845af6c5c3002,4.9
4a33b1767ced95a2e01c5296bfb8aedd,4.1
5daf7e19a3003eab66041326391c2246,.
2f9a42342eced448462ae10e40a599b1,3.7
017099dad0a90d8444d0d885139d4011,3.8
2aff39b1a40bdfbbd2f6ce9cd3b1f837,3.8
1cc6796314bd6fc7b4d9784d50c9be20,3.7
bfe6001237e04bb7498807f1bec3c764,3.9
74a0b311cac064befc8f52251a10c298,3.7
b0ecb680a0e12d718f5a60ff195fc4e7,4.5
59b8c474fc1762dd10e1348bb6c7fab2,4.4
c78941a96d44dbfa1c46a09b0065f239,1
db69fb7a22f008be08f635590130515a,
247a6a63da070d29499a0c5669860b73,3.4
263869ba237004bd8284cfe0bde3e992,
500f5099f1d1ae6d65902dbfebf1b6b9,3.1
4ce97672265a100098547167df07ca17,4.2
9a49a3883ba3ce14964dd0ae281c5bb4,3.4
0b134b0e869ac89bdf902012c7ad23c0,4.7
0c83f2fbcf5b3069af872235b5c19ff4,
08c4cf7a3a582ce15eb0dd5e824179a7,3.0
96710a04616ba8cb4dc26186c79b7482,3.2
e3f8faa438a93ab906bf042334188112,4.3
17f6ec3508178ba9c98f543fd3c05cb0,4.2
ab1f6c899aeb2bdb841b6e1e6b7e2492,4.6
1cbcb7d592810525986f28a62a2fb5bc,2.3
f394b449ce162d19e3efbfad6dad08f7,4.0
b67dd7149599b94492f9f85f5deab8b5,3.4
3e26ce435d9fa80c1d7ad033ccfe9355,2.4
f2da43bc5b9f707b5ba54c63f8556a82,3.0
cad9d1f593f23b53948df7d847c982a2,2.2
427a433d868aee9e83002fbb4ecab012,4.3
bb4759856ff369cd05894d24f80dcfe7,4.3
cfc08597610ff35695a116feb7b53152,1
fa54eddea424137cb62216597fa8b81d,3.5
26fb93862ead21c986963ce786a073aa,4.4
88e4bb2355d64fadf1a9ed54d3041479,1
f9cd5aabe1a2d33bbeb3231d600398b5,
b6cc8a722d8d82dd87aa7aed719b5a9d,3.2
a70dcc6984cc95100d76a9b20ac75968,4.8
a9dbedfceed973efb58e25af353e3630,4.2
12c15035b10c153d28bada3cbc508eb9,4.2
c3a2c31465675cb50f3fbbbbd97f88e6,4.6
fd6408fb4e79564a567ffc4fe9190a6f,3.7
caf116847e17afdadc7d81c3ad2b8361,4.2
a2f7f5261e6de30de093b3463b57261c,4.4
bfd0cfedfed2bcbbd72f556dfa5f41b4,4.4
abaf0871921f79b4494a4fcc0873d38a,3.9
d989d2fd008e290351cb2a703fd1b8f0,3.5
bbf6c2c52dfeed3d20ff21def85d5fe2,4.2
645e64b930884ccb39e91112fcef9796,3.3
d4b322cf3940ffaa1610e5f7a1bb1cb4,2.5
48e90c50fafbd5e2de19a9208f5ae4f7,"7
."
57a5a46813a4df64a6e88e22b4e113b3,4.8
f4b6121974ee821a8b7f14b1c904570c,47
99f7e55f66347faf9587f7efcc94413a,4.0
4ad97aeaa5aee95a970b2b540d0ef557,
4bdfd1dea9699eb8c27aaa968c859fae,5.0
7f5deea94f12d664b124a49855f78919,4.9
9bacded769b320cdcb0f5a8f431f8ac0,
08d459e3854c42079c7bc4b7a5152d5b,2
a418d4438ed847446d7c2f469ab835d2,.
a785ade64995894435e88c222369d60c,
2f7f4ecfb7299a557c139ff260dc5443,3.6
d58a5e5f8784e5e4f45635c52ef5aac3,4.3
4e11dba3b2d0364b37da69cbe7c780fd,3.6
9df60feaa19ace40e221faec40fd082b,2
49248ce19ac68f8e3d46e46f67a7c0c3,4.3
3e6b18c3bbaefac68778101681a6b22f,4.3
941c0a986535c099326687eef0991b05,2.2
a6bf794956f587bb1dc983cd988713b7,43
441ad37274c558597770a5b3fc0807d3,0
86617810ae358746574e377509825add,3.6
214e1f6ec1affd43a026608aa35f872f,1
5a532c5fed0744150db32623e56dc154,3.5
4212b37e7c4385de6f3c9817685fa54d,4
5c121e5bac2a235689d05b85edc42d85,4.4
56e0fd8a8599d5a3d1f685e771b7d96d,4.1
1e4071d9d082155175aa4eadbeced415,4.8
58d8741a4346a8f35607b2e8daf2efc8,3.2
ada4fcd15da284e814733a8ed36641ff,3.0
d18a5ecbe7adfdbed01c003f3ee1f91a,4.6
d928cade444854e82ca71ccb92eb8fd4,4.6
bd600df44df4d4926f4d86b37fb9bb57,4.3
5185d7bed012c1437d0eb6f2be3102ed,
8aa4a469648e1df4c13b97c8a804c9b3,15
72f9134b4e29c5dee54044be038b2156,4.9
527f0394650349069afc4d004ec31b6a,4.1
39ddcff6c80d60e2597ba703fb2245c4,3.8
ac06921c484ced171e6f5830cd465f24,4.8
f6c58ded9ff334dc2377786b85511c50,4.2
a4f3ab43a60350831804cd6059f6c471,4.2
e3e28770773240f3a6590b80c6242d25,3.8
02369bed1f5b77bfca6a989daac14313,
9c5c78bd4b804499ffb2d281021af040,4.4
15b776f8c61da18a6d2bc888a729c38f,3.5
95943bd355382d2e23983b65a816bd43,
9c8476f535b7852e663eb3ee5d3fce9b,.
f7081db06e2ab4dfebbcd046a9c4f5a6,3.4
097b7b20449cd1a5aacf0b9891ee0458,3.7
dfbd30fb6c57ad27b7e032cbd5f42037,3.7
3c741a6e55bb88ba27c1351d2898b455,4.1
7a4ae311093f677206240e996938ff2f,4.6
3997d5b52ad8b032379786a3ff6bc471,4.3
c90b0232229b1eee2fa0aa9a821a1ab0,5.9
5aa9852215b799ea0e6db898c4625a57,3.9
ec89e4ac9e4900042c5f0767d6f52296,4.4
d3de01a664823d0598fcb66bcf404558,3.0
5d350acf22056732e0222d0a8810684c,4.3
1cd0fe6056f46bae6c12c2f0166fb468,.6
fb6d2a2859852b25698e57254e5b0004,3.4
26efcf8c85ac9d686281a111ddce4193,4.3
5b4fd7e817766b0ee9ae1475c76294aa,.
357a59249ec5aba16f13ca48b01be763,4.8
1697cabda18edd6ae7e802e0457667bb,3.0
4e7883d285308a84daba0337a4c6c426,3
8801aa98137fc8675f37fba88b81bedc,4.5
4f02536586edf19e0505dfd5857e58e6,4.0
ab18b8884c5ab1c9cd458e070774bc12,4.5
56063fa2ae402e9a0a45da40985674aa,4.2
945b393549e9a239713a51c86cb34de6,2.6
51844f223b56286ad533260afef6385d,4.5
ba0ff9098e00fe1fc505d3b0866f71e3,4.3
d014eb847f507e2d167376ada774fb36,3.6
2093795b0585d316a369674ea4b440da,3.0
970c580df36fe1b3e9e5b2e60f9e897f,3.2
18f61ef3f39efa9490872de616f3821f,
399303d4affd0556fab2227e2abd6182,3.2
4474a97f0d2799d245269fe1d4f0c516,4.5
6cc33d7fb1f53d49a2d0a0d62df99c34,3.6
1037dd9ff2c3a416b595d34d4275d3b1,3.5
70ce560b791aecac2f4a0bffcaa95a2a,4.9
4ac7ba347aedb80671e718e440b56e54,3.9
d11ac02228d8c3d6800e6276600c2d30,4.6
3f106425d978646a93c02ada2fc19161,3.7
